Branch,Date,Source,Brand Name,Net Sales
Pimple Saudagar,2026-06-01,Swiggy,Madno,9865.05
Pimple Saudagar,2026-06-01,Zomato,Frozen Bottle,79178.27
Pimple Saudagar,2026-06-01,Zomato,Madno,3183.64
Pimple Saudagar,2026-07-01,In Store,Frozen Bottle,10404.61
Pimple Saudagar,2026-07-01,Swiggy,Frozen Bottle,49173.71
Pimple Saudagar,2026-07-01,Swiggy,Madno,3586.49
Pimple Saudagar,2026-07-01,Zomato,Frozen Bottle,70174.83
Pimple Saudagar,2026-07-01,Zomato,Madno,2426.5
Pimple Saudagar,2026-08-01,In Store,Frozen Bottle,9433.15
Pimple Saudagar,2026-08-01,Swiggy,Frozen Bottle,47818.15
Pimple Saudagar,2026-08-01,Swiggy,Madno,3010.21
Pimple Saudagar,2026-08-01,Zomato,Frozen Bottle,60903.8
Pimple Saudagar,2026-08-01,Zomato,Madno,2229.29
Pimpri Chinchwad,2025-01-01,In Store,Boba Bar,896.4
Pimpri Chinchwad,2025-01-01,In Store,Frozen Bottle,47639.69
Pimpri Chinchwad,2025-01-01,Others,Frozen Bottle,729.3000000000001
Pimpri Chinchwad,2025-01-01,Swiggy,Boba Bar,9256.08
Pimpri Chinchwad,2025-01-01,Swiggy,Frozen Bottle,43388.93
Pimpri Chinchwad,2025-01-01,Swiggy,Madno,3551.62
Pimpri Chinchwad,2025-01-01,Zomato,Boba Bar,9136.86
Pimpri Chinchwad,2025-01-01,Zomato,Frozen Bottle,73738.2
Pimpri Chinchwad,2025-01-01,Zomato,Madno,5466.26
Pimpri Chinchwad,2025-02-01,In Store,Boba Bar,233.1
Pimpri Chinchwad,2025-02-01,In Store,Frozen Bottle,26267.93
Pimpri Chinchwad,2025-02-01,Others,Frozen Bottle,1989.91
Pimpri Chinchwad,2025-02-01,Swiggy,Boba Bar,8257.54
Pimpri Chinchwad,2025-02-01,Swiggy,Frozen Bottle,65065.9
Pimpri Chinchwad,2025-02-01,Swiggy,Madno,4698.62
Pimpri Chinchwad,2025-02-01,Zomato,Boba Bar,8403.0
Pimpri Chinchwad,2025-02-01,Zomato,Frozen Bottle,72241.3
Pimpri Chinchwad,2025-02-01,Zomato,Madno,2719.0
Pimpri Chinchwad,2025-03-01,In Store,Boba Bar,233.1
Pimpri Chinchwad,2025-03-01,In Store,Frozen Bottle,23157.899999999998
Pimpri Chinchwad,2025-03-01,Others,Frozen Bottle,351.2
Pimpri Chinchwad,2025-03-01,Swiggy,Boba Bar,9794.67
Pimpri Chinchwad,2025-03-01,Swiggy,Frozen Bottle,75589.5
Pimpri Chinchwad,2025-03-01,Swiggy,Madno,5974.21
Pimpri Chinchwad,2025-03-01,Zomato,Boba Bar,12506.8
Pimpri Chinchwad,2025-03-01,Zomato,Frozen Bottle,102332.7
Pimpri Chinchwad,2025-03-01,Zomato,Madno,7547.0
Pimpri Chinchwad,2025-04-01,In Store,Boba Bar,439.2
Pimpri Chinchwad,2025-04-01,In Store,Frozen Bottle,23047.05
Pimpri Chinchwad,2025-04-01,Others,Frozen Bottle,189.1
Pimpri Chinchwad,2025-04-01,Swiggy,Boba Bar,13011.82
Pimpri Chinchwad,2025-04-01,Swiggy,Frozen Bottle,58911.98
Pimpri Chinchwad,2025-04-01,Swiggy,Madno,2403.8
Pimpri Chinchwad,2025-04-01,Zomato,Boba Bar,16042.6
Pimpri Chinchwad,2025-04-01,Zomato,Frozen Bottle,111948.3
Pimpri Chinchwad,2025-04-01,Zomato,Madno,9672.5
Pimpri Chinchwad,2025-05-01,In Store,Frozen Bottle,50265.5
Pimpri Chinchwad,2025-05-01,Others,Frozen Bottle,1275.21
Pimpri Chinchwad,2025-05-01,Swiggy,Boba Bar,10723.57
Pimpri Chinchwad,2025-05-01,Swiggy,Frozen Bottle,39455.840000000004
Pimpri Chinchwad,2025-05-01,Swiggy,Madno,7033.34
Pimpri Chinchwad,2025-05-01,Zomato,Boba Bar,13826.0
Pimpri Chinchwad,2025-05-01,Zomato,Frozen Bottle,94264.68000000001
Pimpri Chinchwad,2025-05-01,Zomato,Madno,6490.6
Pimpri Chinchwad,2025-06-01,In Store,Frozen Bottle,33105.5
Pimpri Chinchwad,2025-06-01,Others,Frozen Bottle,802.2
Pimpri Chinchwad,2025-06-01,Swiggy,Boba Bar,11975.43
Pimpri Chinchwad,2025-06-01,Swiggy,Frozen Bottle,53571.53
Pimpri Chinchwad,2025-06-01,Swiggy,Madno,5681.54
Pimpri Chinchwad,2025-06-01,Zomato,Boba Bar,8731.5
Pimpri Chinchwad,2025-06-01,Zomato,Frozen Bottle,76294.27
Pimpri Chinchwad,2025-06-01,Zomato,Madno,8994.3
Pimpri Chinchwad,2025-07-01,In Store,Frozen Bottle,23413.2
Pimpri Chinchwad,2025-07-01,Others,Frozen Bottle,630.85
Pimpri Chinchwad,2025-07-01,Swiggy,Boba Bar,9867.87
Pimpri Chinchwad,2025-07-01,Swiggy,Frozen Bottle,42833.75
Pimpri Chinchwad,2025-07-01,Swiggy,Madno,4578.0
Pimpri Chinchwad,2025-07-01,Zomato,Boba Bar,5322.0
Pimpri Chinchwad,2025-07-01,Zomato,Frozen Bottle,81287.09
Pimpri Chinchwad,2025-07-01,Zomato,Madno,8958.1
Pimpri Chinchwad,2025-08-01,In Store,Frozen Bottle,9810.1
Pimpri Chinchwad,2025-08-01,Others,Frozen Bottle,1324.0
Pimpri Chinchwad,2025-08-01,Swiggy,Boba Bar,5160.51
Pimpri Chinchwad,2025-08-01,Swiggy,Frozen Bottle,38832.4
Pimpri Chinchwad,2025-08-01,Swiggy,Madno,5069.85
Pimpri Chinchwad,2025-08-01,Zomato,Boba Bar,4520.0
Pimpri Chinchwad,2025-08-01,Zomato,Frozen Bottle,62897.81
Pimpri Chinchwad,2025-08-01,Zomato,Madno,5635.6
Pimpri Chinchwad,2025-09-01,In Store,Frozen Bottle,2959.0
Pimpri Chinchwad,2025-09-01,Others,Frozen Bottle,1396.28
Pimpri Chinchwad,2025-09-01,Swiggy,Boba Bar,3138.01
Pimpri Chinchwad,2025-09-01,Swiggy,Frozen Bottle,39718.81
Pimpri Chinchwad,2025-09-01,Swiggy,Madno,8368.619999999999
Pimpri Chinchwad,2025-09-01,Zomato,Boba Bar,2371.0
Pimpri Chinchwad,2025-09-01,Zomato,Frozen Bottle,50415.87
Pimpri Chinchwad,2025-09-01,Zomato,Madno,2780.4
Pimpri Chinchwad,2025-10-01,In Store,Frozen Bottle,4524.0
Pimpri Chinchwad,2025-10-01,Others,Frozen Bottle,2118.78
Pimpri Chinchwad,2025-10-01,Swiggy,Boba Bar,3407.62
Pimpri Chinchwad,2025-10-01,Swiggy,Frozen Bottle,37878.46
Pimpri Chinchwad,2025-10-01,Swiggy,Madno,5880.58
Pimpri Chinchwad,2025-10-01,Zomato,Boba Bar,638.0
Pimpri Chinchwad,2025-10-01,Zomato,Frozen Bottle,48545.04
Pimpri Chinchwad,2025-10-01,Zomato,Madno,3911.4
Pimpri Chinchwad,2025-11-01,In Store,Frozen Bottle,9271.1
Pimpri Chinchwad,2025-11-01,Others,Frozen Bottle,2212.43
Pimpri Chinchwad,2025-11-01,Swiggy,Boba Bar,2347.8
Pimpri Chinchwad,2025-11-01,Swiggy,Frozen Bottle,46554.03
Pimpri Chinchwad,2025-11-01,Swiggy,Madno,3422.9500000000003
Pimpri Chinchwad,2025-11-01,Zomato,Boba Bar,2692.0
Pimpri Chinchwad,2025-11-01,Zomato,Frozen Bottle,52370.5
Pimpri Chinchwad,2025-11-01,Zomato,Madno,5680.3
Pimpri Chinchwad,2025-12-01,In Store,Frozen Bottle,15460.08
Pimpri Chinchwad,2025-12-01,Others,Frozen Bottle,3665.5
Pimpri Chinchwad,2025-12-01,Swiggy,Boba Bar,4162.27
Pimpri Chinchwad,2025-12-01,Swiggy,Frozen Bottle,34442.1
Pimpri Chinchwad,2025-12-01,Swiggy,Madno,4936.34
Pimpri Chinchwad,2025-12-01,Zomato,Boba Bar,1065.0
Pimpri Chinchwad,2025-12-01,Zomato,Frozen Bottle,39228.6
Pimpri Chinchwad,2025-12-01,Zomato,Madno,5963.22
Pimpri Chinchwad,2026-01-01,In Store,Frozen Bottle,15348.0
Pimpri Chinchwad,2026-01-01,Others,Frozen Bottle,1715.01
Pimpri Chinchwad,2026-01-01,Swiggy,Boba Bar,2483.02
Pimpri Chinchwad,2026-01-01,Swiggy,Frozen Bottle,35863.95
Pimpri Chinchwad,2026-01-01,Swiggy,Madno,5503.0
Pimpri Chinchwad,2026-01-01,Zomato,Boba Bar,1474.0
Pimpri Chinchwad,2026-01-01,Zomato,Frozen Bottle,49100.76
Pimpri Chinchwad,2026-01-01,Zomato,Madno,6490.12
Pimpri Chinchwad,2026-02-01,In Store,Boba Bar,478.0
Pimpri Chinchwad,2026-02-01,In Store,Frozen Bottle,12537.0
Pimpri Chinchwad,2026-02-01,Others,Frozen Bottle,287.35
Pimpri Chinchwad,2026-02-01,Swiggy,Boba Bar,5133.0
Pimpri Chinchwad,2026-02-01,Swiggy,Frozen Bottle,37065.92
Pimpri Chinchwad,2026-02-01,Swiggy,Madno,9361.96
Pimpri Chinchwad,2026-02-01,Zomato,Boba Bar,1219.0
Pimpri Chinchwad,2026-02-01,Zomato,Frozen Bottle,63716.14
Pimpri Chinchwad,2026-02-01,Zomato,Madno,5113.0
Pimpri Chinchwad,2026-03-01,In Store,Boba Bar,249.0
Pimpri Chinchwad,2026-03-01,In Store,Frozen Bottle,16138.0
Pimpri Chinchwad,2026-03-01,Swiggy,Boba Bar,5627.0
Pimpri Chinchwad,2026-03-01,Swiggy,Frozen Bottle,55310.66
Pimpri Chinchwad,2026-03-01,Swiggy,Madno,9107.27
Pimpri Chinchwad,2026-03-01,Zomato,Boba Bar,518.0
Pimpri Chinchwad,2026-03-01,Zomato,Frozen Bottle,73699.73
Pimpri Chinchwad,2026-03-01,Zomato,Madno,5099.4
Pimpri Chinchwad,2026-04-01,In Store,Frozen Bottle,17769.5
Pimpri Chinchwad,2026-04-01,Swiggy,Boba Bar,6528.0
Pimpri Chinchwad,2026-04-01,Swiggy,Frozen Bottle,48672.91
Pimpri Chinchwad,2026-04-01,Swiggy,Madno,10283.88
Pimpri Chinchwad,2026-04-01,Zomato,Boba Bar,1115.0
Pimpri Chinchwad,2026-04-01,Zomato,Frozen Bottle,74682.17
Pimpri Chinchwad,2026-04-01,Zomato,Madno,4986.0
Pimpri Chinchwad,2026-05-01,In Store,Frozen Bottle,30241.03
Pimpri Chinchwad,2026-05-01,Swiggy,Boba Bar,7000.41
Pimpri Chinchwad,2026-05-01,Swiggy,Frozen Bottle,54611.5
Pimpri Chinchwad,2026-05-01,Swiggy,Madno,15001.43
Pimpri Chinchwad,2026-05-01,Zomato,Boba Bar,911.0
Pimpri Chinchwad,2026-05-01,Zomato,Frozen Bottle,70276.24
Pimpri Chinchwad,2026-05-01,Zomato,Madno,5010.76
Pimpri Chinchwad,2026-06-01,In Store,Frozen Bottle,14250.75
Pimpri Chinchwad,2026-06-01,Swiggy,Boba Bar,7335.0
Pimpri Chinchwad,2026-06-01,Swiggy,Frozen Bottle,53062.78
Pimpri Chinchwad,2026-06-01,Swiggy,Madno,12335.05
Pimpri Chinchwad,2026-06-01,Zomato,Boba Bar,1019.0
Pimpri Chinchwad,2026-06-01,Zomato,Frozen Bottle,49929.6
Pimpri Chinchwad,2026-06-01,Zomato,Madno,6808.9
Pimpri Chinchwad,2026-07-01,In Store,Frozen Bottle,11043.0
Pimpri Chinchwad,2026-07-01,Swiggy,Boba Bar,1994.0
Pimpri Chinchwad,2026-07-01,Swiggy,Frozen Bottle,19393.0
Pimpri Chinchwad,2026-07-01,Swiggy,Madno,10528.81
Pimpri Chinchwad,2026-07-01,Zomato,Boba Bar,585.0
Pimpri Chinchwad,2026-07-01,Zomato,Frozen Bottle,40448.51
Pimpri Chinchwad,2026-07-01,Zomato,Madno,3553.6
Pimpri Chinchwad,2026-08-01,In Store,Frozen Bottle,14654.0
Pimpri Chinchwad,2026-08-01,Swiggy,Boba Bar,4831.0
Pimpri Chinchwad,2026-08-01,Swiggy,Frozen Bottle,23233.0
Pimpri Chinchwad,2026-08-01,Swiggy,Madno,8363.03
Pimpri Chinchwad,2026-08-01,Zomato,Boba Bar,1024.25
Pimpri Chinchwad,2026-08-01,Zomato,Frozen Bottle,48484.299999999996
Pimpri Chinchwad,2026-08-01,Zomato,Madno,5914.0
Poonamalle,2025-01-01,In Store,Frozen Bottle,218934.12
Poonamalle,2025-01-01,Swiggy,Frozen Bottle,28209.7
Poonamalle,2025-01-01,Zomato,Frozen Bottle,39804.12
Poonamalle,2025-02-01,In Store,Frozen Bottle,179010.80000000002
Poonamalle,2025-02-01,Swiggy,Frozen Bottle,37365.84
Poonamalle,2025-02-01,Zomato,Frozen Bottle,31775.51
Poonamalle,2025-03-01,In Store,Frozen Bottle,275083.58
Poonamalle,2025-03-01,Swiggy,Frozen Bottle,55753.39
Poonamalle,2025-03-01,Zomato,Frozen Bottle,60473.4
Poonamalle,2025-04-01,In Store,Frozen Bottle,219183.72
Poonamalle,2025-04-01,Swiggy,Frozen Bottle,74956.45
Poonamalle,2025-04-01,Zomato,Frozen Bottle,58300.77
Poonamalle,2025-05-01,In Store,Frozen Bottle,239217.62
Poonamalle,2025-05-01,Swiggy,Frozen Bottle,51190.28
Poonamalle,2025-05-01,Zomato,Frozen Bottle,62808.83
Poonamalle,2025-06-01,In Store,Frozen Bottle,210582.66
Poonamalle,2025-06-01,Swiggy,Frozen Bottle,41377.13
Poonamalle,2025-06-01,Zomato,Frozen Bottle,35489.64
Poonamalle,2025-07-01,In Store,Frozen Bottle,150623.4
Poonamalle,2025-07-01,Swiggy,Frozen Bottle,55805.13
Poonamalle,2025-07-01,Zomato,Frozen Bottle,76782.55
Poonamalle,2025-08-01,In Store,Frozen Bottle,155118.67
Poonamalle,2025-08-01,Swiggy,Frozen Bottle,46983.63
Poonamalle,2025-08-01,Zomato,Frozen Bottle,61521.83
Poonamalle,2025-09-01,In Store,Frozen Bottle,41784.68
Poonamalle,2025-09-01,Swiggy,Frozen Bottle,18693.24
Poonamalle,2025-09-01,Zomato,Boba Bar,199.0
Poonamalle,2025-09-01,Zomato,Frozen Bottle,22037.1
Poonamalle,2025-09-01,Zomato,Madno,579.66
Poonamalle,2025-11-01,In Store,Frozen Bottle,168.5
Poonamalle,2025-12-01,In Store,Frozen Bottle,152810.95
Poonamalle,2025-12-01,Swiggy,Frozen Bottle,31144.05
Poonamalle,2025-12-01,Swiggy,Madno,7494.83
Poonamalle,2025-12-01,Zomato,Boba Bar,366.2
Poonamalle,2025-12-01,Zomato,Frozen Bottle,71388.84
Poonamalle,2025-12-01,Zomato,Madno,1336.68
Poonamalle,2026-01-01,In Store,Frozen Bottle,148738.51
Poonamalle,2026-01-01,Swiggy,Boba Bar,3188.36
Poonamalle,2026-01-01,Swiggy,Frozen Bottle,39164.37
Poonamalle,2026-01-01,Swiggy,Madno,9089.28
Poonamalle,2026-01-01,Zomato,Boba Bar,1359.1599999999999
Poonamalle,2026-01-01,Zomato,Frozen Bottle,67075.14
Poonamalle,2026-01-01,Zomato,Madno,2146.0
Poonamalle,2026-02-01,In Store,Frozen Bottle,151183.39
Poonamalle,2026-02-01,Swiggy,Boba Bar,10869.75
Poonamalle,2026-02-01,Swiggy,Frozen Bottle,58144.16
Poonamalle,2026-02-01,Swiggy,Madno,7030.21
Poonamalle,2026-02-01,Zomato,Boba Bar,1645.24
Poonamalle,2026-02-01,Zomato,Frozen Bottle,49879.25
Poonamalle,2026-02-01,Zomato,Madno,9198.64
Poonamalle,2026-03-01,In Store,Frozen Bottle,262513.53
Poonamalle,2026-03-01,Swiggy,Boba Bar,9436.0
Poonamalle,2026-03-01,Swiggy,Frozen Bottle,61000.69
Poonamalle,2026-03-01,Swiggy,Madno,13489.26
Poonamalle,2026-03-01,Zomato,Boba Bar,1789.9
Poonamalle,2026-03-01,Zomato,Frozen Bottle,64520.18
Poonamalle,2026-03-01,Zomato,Madno,11374.8
Poonamalle,2026-04-01,In Store,Frozen Bottle,285143.63
Poonamalle,2026-04-01,Swiggy,Boba Bar,4754.02
Poonamalle,2026-04-01,Swiggy,Frozen Bottle,52216.840000000004
Poonamalle,2026-04-01,Swiggy,Madno,11260.85
Poonamalle,2026-04-01,Zomato,Boba Bar,1584.5
Poonamalle,2026-04-01,Zomato,Frozen Bottle,45777.9
Poonamalle,2026-04-01,Zomato,Madno,11751.14
Poonamalle,2026-05-01,In Store,Frozen Bottle,256698.46
Poonamalle,2026-05-01,Swiggy,Boba Bar,9073.51
Poonamalle,2026-05-01,Swiggy,Frozen Bottle,62172.8
Poonamalle,2026-05-01,Swiggy,Madno,14216.77
Poonamalle,2026-05-01,Zomato,Boba Bar,2364.0
Poonamalle,2026-05-01,Zomato,Frozen Bottle,55464.52
Poonamalle,2026-05-01,Zomato,Madno,12969.9
Poonamalle,2026-06-01,In Store,Frozen Bottle,242077.81
Poonamalle,2026-06-01,Swiggy,Boba Bar,5086.52
Poonamalle,2026-06-01,Swiggy,Frozen Bottle,43740.35
Poonamalle,2026-06-01,Swiggy,Madno,20372.6
Poonamalle,2026-06-01,Zomato,Boba Bar,2199.0
Poonamalle,2026-06-01,Zomato,Frozen Bottle,59320.4
Poonamalle,2026-06-01,Zomato,Madno,13020.4
Poonamalle,2026-07-01,In Store,Frozen Bottle,226293.72
Poonamalle,2026-07-01,Swiggy,Boba Bar,4220.74
Poonamalle,2026-07-01,Swiggy,Frozen Bottle,52846.07
Poonamalle,2026-07-01,Swiggy,Madno,11053.41
Poonamalle,2026-07-01,Zomato,Boba Bar,300.0
Poonamalle,2026-07-01,Zomato,Frozen Bottle,66787.09
Poonamalle,2026-07-01,Zomato,Madno,7720.0
Poonamalle,2026-08-01,In Store,Frozen Bottle,200777.41
Poonamalle,2026-08-01,Swiggy,Boba Bar,4164.0
Poonamalle,2026-08-01,Swiggy,Frozen Bottle,42572.73
Poonamalle,2026-08-01,Swiggy,Madno,6252.66
Poonamalle,2026-08-01,Zomato,Frozen Bottle,38103.78
Poonamalle,2026-08-01,Zomato,Madno,5612.25
Powai- CF - CK,2025-01-01,Others,Boba Bar,315.2
Powai- CF - CK,2025-01-01,Others,Frozen Bottle,417.0
Powai- CF - CK,2025-01-01,Others,Madno,228.0
Powai- CF - CK,2025-01-01,Swiggy,Boba Bar,12580.39
Powai- CF - CK,2025-01-01,Swiggy,Frozen Bottle,96734.72
Powai- CF - CK,2025-01-01,Swiggy,Madno,13879.3
Powai- CF - CK,2025-01-01,Zomato,Boba Bar,8980.36
Powai- CF - CK,2025-01-01,Zomato,Frozen Bottle,126464.69
Powai- CF - CK,2025-01-01,Zomato,Madno,5672.52
Powai- CF - CK,2025-02-01,Others,Boba Bar,87.48
Powai- CF - CK,2025-02-01,Others,Frozen Bottle,353.0
Powai- CF - CK,2025-02-01,Others,Madno,280.05
Powai- CF - CK,2025-02-01,Swiggy,Boba Bar,12401.76
Powai- CF - CK,2025-02-01,Swiggy,Frozen Bottle,105208.98
Powai- CF - CK,2025-02-01,Swiggy,Madno,14340.18
Powai- CF - CK,2025-02-01,Zomato,Boba Bar,7449.4
Powai- CF - CK,2025-02-01,Zomato,Frozen Bottle,90386.19
Powai- CF - CK,2025-02-01,Zomato,Madno,4841.0
Powai- CF - CK,2025-03-01,Others,Boba Bar,646.5
Powai- CF - CK,2025-03-01,Others,Frozen Bottle,1992.6100000000001
Powai- CF - CK,2025-03-01,Swiggy,Boba Bar,7107.27
Powai- CF - CK,2025-03-01,Swiggy,Frozen Bottle,111780.59
Powai- CF - CK,2025-03-01,Swiggy,Madno,17748.54
Powai- CF - CK,2025-03-01,Zomato,Boba Bar,10347.0
Powai- CF - CK,2025-03-01,Zomato,Frozen Bottle,118409.8
Powai- CF - CK,2025-03-01,Zomato,Madno,4973.0
Powai- CF - CK,2025-04-01,Others,Boba Bar,812.34
Powai- CF - CK,2025-04-01,Others,Frozen Bottle,729.5
Powai- CF - CK,2025-04-01,Others,Madno,544.3
Powai- CF - CK,2025-04-01,Swiggy,Boba Bar,2783.41
Powai- CF - CK,2025-04-01,Swiggy,Frozen Bottle,104191.65000000001
Powai- CF - CK,2025-04-01,Swiggy,Madno,18931.93
Powai- CF - CK,2025-04-01,Zomato,Boba Bar,10580.8
Powai- CF - CK,2025-04-01,Zomato,Frozen Bottle,126017.67
Powai- CF - CK,2025-04-01,Zomato,Madno,7045.5
Powai- CF - CK,2025-05-01,In Store,Frozen Bottle,199.0
Powai- CF - CK,2025-05-01,Others,Boba Bar,209.5
Powai- CF - CK,2025-05-01,Others,Frozen Bottle,171.5
Powai- CF - CK,2025-05-01,Others,Madno,611.77
Powai- CF - CK,2025-05-01,Swiggy,Boba Bar,4510.37
Powai- CF - CK,2025-05-01,Swiggy,Frozen Bottle,96762.62
Powai- CF - CK,2025-05-01,Swiggy,Madno,15547.33
Powai- CF - CK,2025-05-01,Zomato,Boba Bar,8211.8
Powai- CF - CK,2025-05-01,Zomato,Frozen Bottle,131558.28
Powai- CF - CK,2025-05-01,Zomato,Madno,3701.4
Powai- CF - CK,2025-06-01,Others,Boba Bar,98.0
Powai- CF - CK,2025-06-01,Others,Frozen Bottle,346.5
Powai- CF - CK,2025-06-01,Swiggy,Boba Bar,5351.01
Powai- CF - CK,2025-06-01,Swiggy,Frozen Bottle,110659.14
Powai- CF - CK,2025-06-01,Swiggy,Madno,14219.21
Powai- CF - CK,2025-06-01,Zomato,Boba Bar,6188.4
Powai- CF - CK,2025-06-01,Zomato,Frozen Bottle,100000.24
Powai- CF - CK,2025-06-01,Zomato,Madno,4973.8
Powai- CF - CK,2025-07-01,Others,Boba Bar,293.5
Powai- CF - CK,2025-07-01,Others,Frozen Bottle,134.5
Powai- CF - CK,2025-07-01,Swiggy,Boba Bar,6105.43
Powai- CF - CK,2025-07-01,Swiggy,Frozen Bottle,75734.95
Powai- CF - CK,2025-07-01,Swiggy,Madno,18047.93
Powai- CF - CK,2025-07-01,Zomato,Boba Bar,5019.92
Powai- CF - CK,2025-07-01,Zomato,Frozen Bottle,139610.39
Powai- CF - CK,2025-07-01,Zomato,Madno,4333.64
Powai- CF - CK,2025-08-01,Others,Boba Bar,184.0
Powai- CF - CK,2025-08-01,Others,Frozen Bottle,94.5
Powai- CF - CK,2025-08-01,Swiggy,Boba Bar,6342.0
Powai- CF - CK,2025-08-01,Swiggy,Frozen Bottle,95813.97
Powai- CF - CK,2025-08-01,Swiggy,Madno,13447.76
Powai- CF - CK,2025-08-01,Zomato,Boba Bar,4781.38
Powai- CF - CK,2025-08-01,Zomato,Frozen Bottle,107348.71
Powai- CF - CK,2025-08-01,Zomato,Madno,7571.64
Powai- CF - CK,2025-09-01,Others,Boba Bar,139.0
Powai- CF - CK,2025-09-01,Others,Frozen Bottle,463.0
Powai- CF - CK,2025-09-01,Swiggy,Boba Bar,4104.33
Powai- CF - CK,2025-09-01,Swiggy,Frozen Bottle,83881.41
Powai- CF - CK,2025-09-01,Swiggy,Madno,17242.36
Powai- CF - CK,2025-09-01,Zomato,Boba Bar,6902.52
Powai- CF - CK,2025-09-01,Zomato,Frozen Bottle,99937.12
Powai- CF - CK,2025-09-01,Zomato,Madno,6581.61
Powai- CF - CK,2025-10-01,Others,Boba Bar,227.91
Powai- CF - CK,2025-10-01,Others,Frozen Bottle,858.8199999999999
Powai- CF - CK,2025-10-01,Swiggy,Boba Bar,10638.31
Powai- CF - CK,2025-10-01,Swiggy,Frozen Bottle,104782.08
Powai- CF - CK,2025-10-01,Swiggy,Madno,19704.98
Powai- CF - CK,2025-10-01,Zomato,Boba Bar,3615.0
Powai- CF - CK,2025-10-01,Zomato,Frozen Bottle,109470.41
Powai- CF - CK,2025-10-01,Zomato,Madno,6770.52
Powai- CF - CK,2025-11-01,Others,Boba Bar,361.59000000000003
Powai- CF - CK,2025-11-01,Swiggy,Boba Bar,7800.75
Powai- CF - CK,2025-11-01,Swiggy,Frozen Bottle,114828.8
Powai- CF - CK,2025-11-01,Swiggy,Madno,23697.75
Powai- CF - CK,2025-11-01,Zomato,Boba Bar,6676.66
Powai- CF - CK,2025-11-01,Zomato,Frozen Bottle,95357.93
Powai- CF - CK,2025-11-01,Zomato,Madno,6736.76
Powai- CF - CK,2025-12-01,Swiggy,Boba Bar,7143.29
Powai- CF - CK,2025-12-01,Swiggy,Frozen Bottle,136549.61000000002
Powai- CF - CK,2025-12-01,Swiggy,Madno,13457.26
Powai- CF - CK,2025-12-01,Zomato,Boba Bar,3336.5
Powai- CF - CK,2025-12-01,Zomato,Frozen Bottle,132911.15
Powai- CF - CK,2025-12-01,Zomato,Madno,11636.64
Powai- CF - CK,2026-01-01,Others,Frozen Bottle,443.34000000000003
Powai- CF - CK,2026-01-01,Swiggy,Boba Bar,7712.6900000000005
Powai- CF - CK,2026-01-01,Swiggy,Frozen Bottle,117262.36
Powai- CF - CK,2026-01-01,Swiggy,Madno,25374.89
Powai- CF - CK,2026-01-01,Zomato,Boba Bar,7271.6
Powai- CF - CK,2026-01-01,Zomato,Frozen Bottle,117372.92
Powai- CF - CK,2026-01-01,Zomato,Madno,13294.72
Powai- CF - CK,2026-02-01,Others,Frozen Bottle,281.05
Powai- CF - CK,2026-02-01,Swiggy,Boba Bar,5961.11
Powai- CF - CK,2026-02-01,Swiggy,Frozen Bottle,118345.24
Powai- CF - CK,2026-02-01,Swiggy,Madno,20172.35
Powai- CF - CK,2026-02-01,Zomato,Boba Bar,6170.5
Powai- CF - CK,2026-02-01,Zomato,Frozen Bottle,145771.68
Powai- CF - CK,2026-02-01,Zomato,Madno,15573.34
Powai- CF - CK,2026-03-01,Others,Boba Bar,112.52000000000001
Powai- CF - CK,2026-03-01,Others,Frozen Bottle,248.85
Powai- CF - CK,2026-03-01,Swiggy,Boba Bar,8253.33
Powai- CF - CK,2026-03-01,Swiggy,Frozen Bottle,146606.38
Powai- CF - CK,2026-03-01,Swiggy,Madno,26934.25
Powai- CF - CK,2026-03-01,Zomato,Boba Bar,5043.96
Powai- CF - CK,2026-03-01,Zomato,Frozen Bottle,154593.22
Powai- CF - CK,2026-03-01,Zomato,Madno,21199.02
Powai- CF - CK,2026-04-01,Swiggy,Boba Bar,9123.18
Powai- CF - CK,2026-04-01,Swiggy,Frozen Bottle,149226.19
Powai- CF - CK,2026-04-01,Swiggy,Madno,35744.69
Powai- CF - CK,2026-04-01,Zomato,Boba Bar,3768.26
Powai- CF - CK,2026-04-01,Zomato,Frozen Bottle,142997.39
Powai- CF - CK,2026-04-01,Zomato,Madno,21168.46
Powai- CF - CK,2026-05-01,Swiggy,Boba Bar,8996.39
Powai- CF - CK,2026-05-01,Swiggy,Frozen Bottle,161119.48
Powai- CF - CK,2026-05-01,Swiggy,Madno,24382.56
Powai- CF - CK,2026-05-01,Zomato,Boba Bar,3788.1
Powai- CF - CK,2026-05-01,Zomato,Frozen Bottle,159284.92
Powai- CF - CK,2026-05-01,Zomato,Madno,29074.6
Powai- CF - CK,2026-06-01,Others,Boba Bar,41.760000000000005
Powai- CF - CK,2026-06-01,Swiggy,Boba Bar,4396.28
Powai- CF - CK,2026-06-01,Swiggy,Frozen Bottle,131305.66
Powai- CF - CK,2026-06-01,Swiggy,Madno,23555.8
Powai- CF - CK,2026-06-01,Zomato,Boba Bar,6207.14
Powai- CF - CK,2026-06-01,Zomato,Frozen Bottle,120056.04000000001
Powai- CF - CK,2026-06-01,Zomato,Madno,14865.6
Powai- CF - CK,2026-07-01,Others,Boba Bar,62.18
Powai- CF - CK,2026-07-01,Swiggy,Boba Bar,6189.34
Powai- CF - CK,2026-07-01,Swiggy,Frozen Bottle,132388.25
Powai- CF - CK,2026-07-01,Swiggy,Madno,23104.13
